address,level,gainzPoints,Yuzu
0x795793fb5791db780a357468ab1b135c22a29fb0,Gold 🥇,0.15075097930834752,1311.9377059290068
0x278bf1d03ffb362766f57ec580ab7eda8adc6e29,Gold 🥇,0.1503212213193409,1308.9562762551716
0x4020f9c66f531923bc4cf17386473c9e668662b0,Gold 🥇,0.1500309037609933,1306.94220925599
0xcdc5bb60bcaebea8ef6ee4873fa1e382a617ec35,Gold 🥇,0.14983723123072726,1305.598613456697
0x55d4d0ca4622f0e606d276a6c19953e36629badc,Gold 🥇,0.14953241429106623,1303.4839575521175
0x3362f62eb5a94a2c6aa4decfaf2af3115baa4e40,Gold 🥇,0.14948085118045107,1303.1262404369136
0x5e889eac07012722efbe1405e23db51e713ba642,Gold 🥇,0.14927862426897529,1301.7232989439224
0xd5baf359f6ff0580c2052ae963e748723a42f1d8,Gold 🥇,0.1486769370819926,1297.5491170100781
0x73782dbd58e4fda5175bd99637955eb76c3d00a1,Gold 🥇,0.1484081394095006,1295.6843433990562
0x72b8957802eb9c072d30eefdb753ee9b4ed3b23a,Gold 🥇,0.1483369771058149,1295.1906576287056
0xca5e4a10ae5d5063c0f597fee189d2ac408e136f,Gold 🥇,0.14823245137193866,1294.4655143326418
0x8810b6db96ac05d57677cecef72c9c5c415d76f8,Gold 🥇,0.14803598309553062,1293.1025231510139
0x056e38cceee360b42338ecf61d2c30291cb1c20d,Gold 🥇,0.14763967132174416,1290.3531253208805
0x8445d17bb9a54240e1048f8e8abce5081bfad23d,Gold 🥇,0.14706064026332968,1286.336119415721
0xdfd616b48efe0e987e76ad6eb8497caede581b71,Gold 🥇,0.14700281719683675,1285.9349740951357
0x060205979f000208fa6859a4570b292a3801b419,Gold 🥇,0.14663530246873052,1283.3853546721666
0x044f524aa7a7a6173dd9a539fabf89bf04e33ce6,Gold 🥇,0.1465335625963484,1282.6795381840698
0xa24c93429a37626d83f8be4d90c4f37e07a9e483,Gold 🥇,0.14623970252384813,1280.6408951279332
0x9f310450204f2882d017b5762dca0a6e850e266f,Gold 🥇,0.1452736254935571,1273.938772540339
0xf9884295067d4ed5ab8ff6df82d8a2fac434235d,Gold 🥇,0.14520720689181138,1273.4779960214496
0x14b2fc4bfdae7699105c05419dc4b29bda419c1c,Gold 🥇,0.1446447630241414,1269.5760631200649
0x8d9f0fad681ebeeec925c0a7181020f9bcdf3748,Gold 🥇,0.1438786167129183,1264.2609522781238
0xed9be51ecabbeec846e2ebc3d5e35bb544c04928,Gold 🥇,0.14345555196968457,1261.325956741808
0xd4c0033687406a606c3ebf919617ecfef018aed5,Gold 🥇,0.14343194960864764,1261.1622162614258
0xd1e0a20840e1b5e29c9d28e661a8552cc6e0389b,Gold 🥇,0.1432151891627808,1259.6584489273619
0x48adc50db5f58c37ac97d6186a8ed5b87ab7d2f7,Gold 🥇,0.1427071866653922,1256.1342009579462
0x6a463d06a1ab5d79346be1fd0203f57dbd9034c2,Gold 🥇,0.14224349375839893,1252.9173490835874
0xa6375f015c4450dabb7801e7dffa01ea2e92546e,Gold 🥇,0.142186481483108,1252.5218285960727
0x1c52d6147a03a34fd5adb34b98ef81fc880c43e5,Gold 🥇,0.14120929438283517,1245.7426303213026
0x1f9d80bab558fa131b26bece0dae635ecd6ab586,Gold 🥇,0.14107628074337103,1244.819853265686
0x4359258d9378814bdefbb0bf7f888c3779f9ad80,Gold 🥇,0.140827522559972,1243.0941028466896
0x3a5eae133a9ba4591bef6618011ecd79289be2dc,Gold 🥇,0.1408249853105745,1243.0765007756704
0xd0c00fe7256cb0586cf6690bc3bc0b2c798b413c,Gold 🥇,0.1407093794554282,1242.274489560477
0x3e219e66d80128bf11ea9a2bca10350ff85258f8,Gold 🥇,0.14007758916224508,1237.8914684743743
0xf4206906475c58c807e0ecbfe24a370873557a64,Gold 🥇,0.13793665742400052,1223.0388361153757
0x00a7c05e56ecf84a2a82c31fb92de41189e28c7a,Gold 🥇,0.1376031368623035,1220.7250499266045
0x530b0ff049032500221602e38bbf8cfce5031383,Gold 🥇,0.1369770413740412,1216.381536332653
0x889b89d08713b372ac7f76dbd0a2ac9d49e925cd,Gold 🥇,0.13508712927115055,1203.2703431294206
0x87b6e2a67a41ed653cec5e0de57cac4deb2d8bd3,Gold 🥇,0.13500219907321007,1202.68114311727
0x1f5e72a1c177ea3b27d828fca2d3e8dbbda3f70a,Gold 🥇,0.13375874305221958,1194.0547143505603
0x1ec28e1a887aa54928febc1484023dd8b790378a,Gold 🥇,0.1337360635624272,1193.8973762542732
0x4477dd24e1a7c35f47bbff78d15b06f00da1b45c,Gold 🥇,0.13365388478924364,1193.3272641465378
0x99e86567a949608014e1c43a80570fe6923fb411,Gold 🥇,0.13271381852423658,1186.8055902520232
0xa36e55b7e31af3e209af54c22da01719215beeb0,Gold 🥇,0.13141589498018563,1177.801295119436
0xe17955765ecb8a90d90531e3940d97035e513d17,Gold 🥇,0.13102523661999801,1175.091117630735
0x09e2d7ef38dd0c68dbc58cd38f695157577bb6c0,Gold 🥇,0.13100809455693008,1174.9721952213586
0xd9e4a87f1c044def35a73907fcf04d09ac94dc54,Gold 🥇,0.13013846842735435,1168.9391970824468
0x3119f437183ea6b5a9830f6cec3a3b1c78df3c42,Gold 🥇,0.13002204861027897,1168.1315390373843
0xec98c0e0b6c5a8b6baf192f63ec1e8f12703786b,Gold 🥇,0.13002201967509378,1168.1313383006395
0x31567e836ee3d66d4c4558b14de1ddebb8f9c0d8,Gold 🥇,0.12980383384377736,1166.61768240933
0x2665d9679161c5c481ca4e0b191f9ef8c17b31df,Gold 🥇,0.12913932063125652,1162.0076473171503
0x60f1a78530dff4b370c543e4fcd9689db94ca109,Gold 🥇,0.12736035358792838,1149.6661312373374
0xaefd1a9cd4beb4b0258619a20c6dcd6ef96a186b,Gold 🥇,0.12579074629311554,1138.7770404356977
0x6f4fbe1d69a657e58b249b88d99d1b98e66880cf,Gold 🥇,0.1254207454065983,1136.2101733834813
0xb107c4b92ee0ffca598ab0bc5e8612a1671b7daf,Gold 🥇,0.12281867880559512,1118.158435484534
0xb7388955a9cb07943a4111704ae275a016b8c01e,Gold 🥇,0.12141429398070443,1108.4155692725728
0xe2fe9efd4e92d2997cfd4749a3cad8315e7a906f,Gold 🥇,0.11722781249924974,1079.3720135108251
0x09913178916b367aa6c1729c6daa51a86ee37eae,Gold 🥇,0.115771238425185,1069.2670863712656
0xaf7668284f8b8444e707c269d99cc45010739fb1,Gold 🥇,0.11305628703510384,1050.4322145492938
0x32f0a4e7a714a51e3bbffac3851a59e52fe8a6c1,Gold 🥇,0.10173009259194152,971.8571721573516
0x1bf8737167b953a9e2b286abfc59cdf5a2cf6579,Gold 🥇,0.09716194756998334,940.1658401257354
0x8e7ebe53b6ad215e395f3f17d43c3b75062dfda1,Gold 🥇,0.09190745735208407,903.7130144488168
0xf98dd16b8ce983bec0b743c33a54f65640ca52ba,Gold 🥇,0.09174678252123832,902.5983389319537
0xd813c76bf53d262846c5cd44fa2e86892d7e19b8,Gold 🥇,0.09116616898089802,898.5703546187304
0x7d51ebf6b174c5e602f5426e36737b8a788767cb,Gold 🥇,0.08659472291516881,866.856121721731
0x2057dd5c1fd32777708af382f6fd06edbff6b034,Gold 🥇,0.08306050347169064,842.3376089955635
0x3d18d431663b276e46d2b0f38dedf8c3a77c35a4,Gold 🥇,0.07814246527727767,808.218906411883
0xfbf9495a971b9c93a63b43f664c79abc274286ec,Gold 🥇,0.07776455439765045,805.5971640838576
0xd3a676e6b044c1d96704223b8c31fcc29d1b738c,Gold 🥇,0.06642502314772303,726.9295981031496
0x70c9cde11ee3940e41ca3055b06bf79567cc64ff,Gold 🥇,0.06512106481439804,717.8834368499149
0xb85e1973acdede11d59bf4e16bffe5c16d179ba8,Gold 🥇,0.06511866319402769,717.8667757001036
0x5484f51c715d4f4604e9f818241601b95ee7e4a7,Gold 🥇,0.06501391782365798,717.1401086842351
0xcc295ebd78902ec95a656a338b232c85b0586ffb,Gold 🥇,0.06280156393407937,701.7919878717265
0xa7d98ca4ae2c1eb676f73a76416050592108b09c,Gold 🥇,0.05209685185151843,627.5284556763604
0xec5d574d12ed4576dd22f6bd4402a68135534c66,Gold 🥇,0.0520121527774449,626.9408590772307
0x55d9dff2cd7d236ebfd6cea47fb68a557b9ea563,Gold 🥇,0.052011296295963426,626.934917269587
0x1a419956679a8faf05791d6579a3d1fdb8eb67dc,Gold 🥇,0.04816080576266208,600.2222859085232
0x9d1b48114ae7c5e536a2ddbcae54ce15f55574d5,Gold 🥇,0.04505268685645674,578.659829424146
0xd9cc23e0d2e277b11e92f6fdfa45a918e42130ea,Gold 🥇,0.040803671287932296,549.1824458160634
0xacd72ce871d8899863f12692c567ce1189ebbdd9,Gold 🥇,0.038838263888640326,535.5475068706141
0xe36a787bbc526b842e9dc813bd1cf421ca16a8bb,Gold 🥇,0.038838246527529215,535.5473864285674
0x54ce535b7ce79ec519f5d035882ac7fa6866a659,Gold 🥇,0.038838246527529215,535.5473864285674
0x08ffa15766878b525e57d9005e29fe6655dd222d,Gold 🥇,0.03883819444419588,535.5470251024269
0x4342aecad4c8768e47604ced3da20378c6f7b8b9,Gold 🥇,0.03883815972197366,535.5467842183332
0xb512afc2ee14c810bbe4d1675574cfe57e2f5114,Gold 🥇,0.034589097222000854,506.06907502511575
0x1e05f2c9edf7aa25771c795db763de144a752f37,Gold 🥇,0.03437790421890533,504.6039316131438
0x3e54254c7b17de07e0dfe9034cb0f148b69207e3,Gold 🥇,0.027755658975178437,458.6623575595735
0xb32919f71980f185d0361c832357dfe3b4426ba8,Gold 🥇,0.020200768518264568,406.25059287572935
0xd3bcf6286f023e5e6595812d9e1d2409caf04091,Gold 🥇,0.018390011110634305,393.68853235486597
0x32ad8b18bda67b79f30ed2bdedb81bc0d5c11f95,Gold 🥇,0.016587065972116066,381.1806691532995
0x078e48d5b6920670a21fc58d3656eee348575469,Gold 🥇,0.016580143515547284,381.1326448746172
0x9c9d9fa3f1ac081a65d73f1b534ab6cc47749031,Gold 🥇,0.015517141203604394,373.75810683866905
0xbe8d3b054610b58b85efe63b24d3db51bfca6d61,Gold 🥇,0.014962853009163496,369.91275360955865
0x7acc5fc06c9b615c247922080e9e852485286a55,Gold 🥇,0.014939155092496981,369.748350215637
0xf2e109fac5376ccd3233451ec2fe8fa5475061a7,Gold 🥇,0.01475179398138707,368.44853964625815
0x874fc379ea3c0293d8ad326c0827c9b56fd15b7e,Gold 🥇,0.014696204036376897,368.0628865208717
0x6a74da3bf66057ec98cff6bf335245a0a9f03a27,Gold 🥇,0.01460091272988358,367.4018067129212
0x9dc2af7c895c6d9ae857793f173e2e3fad6f4288,Gold 🥇,0.014211481481390528,364.7001422648451
0xbbd39d7686500026ce50ed44d51c23f5fd6a683f,Gold 🥇,0.014204913194353533,364.6545750237948
0x71aba2c6ed09412d732feac0c96c848cc0eeb208,Gold 🥇,0.014198732638798017,364.61169765512363
0xc66c0c197638e97bd22c996030072c80c95fded8,Gold 🥇,0.01319826388880442,357.6709838225072
0x5885f54e359925dacdae3f40221b0beffb899b31,Gold 🥇,0.013142563657323294,357.2845655889307
0x88c92978def71a08a5ebfe1f3a9072c6d6a554c9,Gold 🥇,0.013009230323990815,356.3595706692838
0xaed9bbfaba0ba89d84b8d7b3cdb3da306e57f9d9,Gold 🥇,0.011966224536517361,349.1237577599227
0x8b6713341a9e084cc8b1ea660c5e49fdac542603,Gold 🥇,0.01192333333281552,348.82620166850774
0x96448f4ca885696b0a40dc3f2e8c3e9c1054c46f,Gold 🥇,0.011379450231408654,345.0530333758598
0xfc0403cabc832eb11bab53a7f5eccc77e6c152bb,Gold 🥇,0.010996628271644117,342.3972206165066
0x00e4359023db08c97142f749bbcd39b6691aa369,Gold 🥇,0.010840039499249296,341.3108919744575
0xc64e7281206e9ce66fe985c5626b6f3c6cd22126,Gold 🥇,0.010837153598166402,341.2908711456553
0xdfdb304ef01ef0bd203ce26c2ee1407c3775e075,Gold 🥇,0.010603931671853691,339.67290291822343
0x15ab70d82a547d7c5f1ef5a7bc48d890e4b3b5cd,Gold 🥇,0.01056416761796419,339.397041309479
0x095206fe087e7fea6b5e5e0134acf4f3d550f0d0,Gold 🥇,0.010542680061246885,339.24797220348455
0x10055e4546ccc2c92e911003eab9df278856ce0c,Gold 🥇,0.010501220474562955,338.960347900583
0xfc17c4a28b9ff2107d06ea8cfd1275dbd3a32f87,Gold 🥇,0.010482457777875185,338.8301824072191
0x63915d439deb71669da9a9dbd4f69562442b2259,Gold 🥇,0.010481556815028785,338.8239320118013
0xf0bb64b96bc942cd4917bb2862618a2dfc1c763b,Gold 🥇,0.010312737135853352,337.65275191999103
0x60c79c1f88dac9f93be185ec764616de51ab23e3,Gold 🥇,0.010301069790453945,337.5718101558389
0x1b22eeb29a03bccd6433b94e55f7e70739335cbd,Gold 🥇,0.01014703309758045,336.503186468228
0xdafa3d808f4b6f57d51713144efe61d561132088,Gold 🥇,0.010077643824129137,336.02180102757154
0x07853c2c6a7f6fc9cd55b78f069c6ade3d5c63d1,Gold 🥇,0.010063918427161344,335.9265816090808
0xce53f6983777c7949da33581a0c4c41ac2abd4b2,Gold 🥇,0.009911649279008321,334.8702201956202
0x77d72660cd981740d62330a7a828409043288fae,Gold 🥇,0.009900214737509037,334.79089349965477
0x54f8ebe355f7df6dee205d83cd88a2323adafc31,Gold 🥇,0.009876431033044628,334.62589495615396
0xde263cab9eaaed4c9af3682fb35be61aea76aa47,Gold 🥇,0.009836168417215994,334.3465745929533
0x10a7c3b746d6d0a754cfbceee2846161d20607be,Gold 🥇,0.009809044675748764,334.15840467000953
0x42fde71d7cb16d744ea078c3eeedb2e751b2d147,Gold 🥇,0.009765050741323843,333.8531984262201
0xc447d749984fce20150d24b41136e311d6b3a2f3,Gold 🥇,0.009697611884902752,333.3853439293948
0xb1b26d88ec5811981d37c1417076c6e48abea07b,Gold 🥇,0.00968963363166039,333.32999510151814
0xe07dbac844aa0659a389ef76b58257f9f4beb690,Gold 🥇,0.009660884780485202,333.13055104189635
0x56cbdbdcdb362b5c2bd22ce1fe27e9872a0e766f,Gold 🥇,0.009629832217507506,332.91512506942206
0xf21deacd77dd4cff5fa3f9663c7869859ee2e93a,Gold 🥇,0.009585919640357795,332.61048323862946
0xecf7f1ab2b3740ed6e8996492c359f9478bd004b,Gold 🥇,0.00958556193123093,332.6080016451915
0x2413fb6ca8ff9414bb716b0fe67629cbda624410,Gold 🥇,0.00957450155113933,332.5312706797353
0x5e2607bc75567a39b9ff801454c3707d51d90e0a,Gold 🥇,0.009458022800137435,331.7232037828033
0x4ccac6d52e7467ab87390ddd771d1066cab0bc38,Gold 🥇,0.009439593341135902,331.59535011319053
0x9882e7845b8fa99ba76250ccc49d44ab12d6b05c,Gold 🥇,0.009382931700126171,331.2022621376416
0x0c610d731a9a6cfce83196e1017738f2ec30073f,Gold 🥇,0.0093416461448305,330.91584517086505
0x540ba1e16fa6648d607b1852dd48a1b981d4f490,Gold 🥇,0.00934014619461848,330.90543932342115
0x73ec1de7c50d281948527986d5f56a60328470e7,Gold 🥇,0.009321578738246234,330.77662830230713
0x36c6a3e15f55bc34c1d5dbbf3386feee91b6ec0c,Gold 🥇,0.009317541666070343,330.7486212679098
0xd091b5e3c835d0b21af2cf144bcbe053d1c19faf,Gold 🥇,0.009284947162606937,330.5224981420679
0xe2d5b9b939e679a336abf0e5e19f7a0b149da7b4,Gold 🥇,0.009255023542847901,330.31490417015743
0x07f656357ae5720dc3480dcd58e05bb54816aae8,Gold 🥇,0.00922372052393939,330.09774066920613
0x3bcfafb9d5b6940408960121bbe9f97e161e4806,Gold 🥇,0.009211509552848248,330.0130275225311
0x2d8363b59932a228d181560041a5b59ad5dfab5e,Gold 🥇,0.009186620000481994,329.840357201347
0xa2f0fb48c91e4267e4e43d48526e98268296a99b,Gold 🥇,0.00913462255704823,329.4796269187632
0xa05df2c54073aee54b8287b4028bc62fdf8151e8,Gold 🥇,0.009110565080525075,329.3127290920363
0x1adc78c0654e9e97b655508cb48d2be35ea54b2d,Gold 🥇,0.00908273648778304,329.11966929023026
0x0495b5501850e4d2d0c888f740a864196e1c1691,Gold 🥇,0.009079915608993069,329.1000995511077
0x5443a90abc82619b9a17192dd299786a340c33c6,Gold 🥇,0.009038639915893952,328.81375100294395
0x34248f034db2fee90e80907e30d913cfb70d3f77,Gold 🥇,0.008984982947247632,328.4415078274303
0xe59bb11198225160b7d6910535f3f5b5eb697a1e,Gold 🥇,0.008920385090366393,327.99336265666324
0xfb5036e44dd6779a6b0f9f5f1d9e1899de44f59e,Gold 🥇,0.008914330001200507,327.9513557062895
0x801daac90264822e975995f2a96de09e1eb4ffd9,Gold 🥇,0.00891123104183349,327.9298567937593
0x3a3b3c0211c65688b2c87843c3ddd276694ec5ef,Gold 🥇,0.008909493704540855,327.9178040824887
0x0f077ee3aa34d845f2cbefcd4ca27484160bc738,Gold 🥇,0.00889205902608023,327.7968516649748
0xa6968eb126877218accc88e8ecc496af9c559274,Gold 🥇,0.008847855646731453,327.49019240500644
0x18a5869023a3c758433b9024c9edf63a45408f1d,Gold 🥇,0.008815800011129917,327.26780765442396
0x7bfd0e3a0ee3504a5cc1e777c05efe01f3a43441,Gold 🥇,0.008815055140745034,327.2626401445103
0x24323d33ea183013ed0d9665cda6e255efcc8590,Gold 🥇,0.00878198892124211,327.03324450661785
0xb1adfb25e9400ffb06cc07219110d589ce4095c8,Gold 🥇,0.008751119226428366,326.81908717506326
0x54fd5b0dbc6d0913abf5c9801aec125fbd583fd6,Gold 🥇,0.008744285170771787,326.77167617434105
0x4c00bcd58c96202f62382e220627784abff5ab63,Gold 🥇,0.008703847862691098,326.491143890298
0x825575d61112373d0e233aacd247da358f16204b,Gold 🥇,0.008702561881841755,326.48222244715487
0xc922a11491f47d7234ba12ef3fe262e17fd177b7,Gold 🥇,0.008638935686579478,326.04081814184656
0x33a79a48071cb89d1b568d0d3a7cf56dc8b58e9c,Gold 🥇,0.008621203388796784,325.91780100162583
0xe2fe8d07631287d937853487fec58c9eb41e1177,Gold 🥇,0.00860225789268987,325.7863673442568
0x10616fcf02ca5c362cb38ca1147ea92cfd01e597,Gold 🥇,0.008552451089793935,325.44083454693515
0xd57c18b7f0aa1d5316da7c014ebef7d5df7f6e1c,Gold 🥇,0.0085484103883851,325.4128023348726
0xc99c82d4038219631acc78f7230e9dd16480948a,Gold 🥇,0.008536442531230074,325.3297757818661
0x1ac3d3712bc8c252c6c5c2995a1cb2e71942b0bf,Gold 🥇,0.008507052016914604,325.1258802086577
0x0697d2cd7268c03a32ca31870929afb4946bea08,Gold 🥇,0.008460481835778863,324.8028013514736
0xf1000e67213ae3e15628f5e0704b2568b60fe823,Gold 🥇,0.008450985453079884,324.73692055833635
0x31ffaf97fb347c3c844066fc67d63deb8c6e77ee,Gold 🥇,0.008436919479680706,324.63933840382975
0x5270f9441060fdcb70f881ed39073c851f2a411c,Gold 🥇,0.008399477584314393,324.3795866813596
0x7ab9aab22b7a196c9fb6e3f4586125c53ad05e14,Gold 🥇,0.008364717618784356,324.1384407449402
0x3bfff157d5c7fc266bf741ba16f4e0bad6a4796b,Gold 🥇,0.008344417172577919,323.9976071728829
0x0530c3042f6d9423556ca296039de93ec5d80eaf,Gold 🥇,0.008334472156219666,323.92861400082853
0xee00c002f001bbcf57a8223c5385928957cb204e,Gold 🥇,0.008262667575697066,323.4304724593945
0xe3df0b9602c940901b8b84e74de63421c4fcfae0,Gold 🥇,0.008178128266252997,322.843984221294
0x390a839ec600d41de957d7b70235b0d4a14f0365,Gold 🥇,0.008161245291516432,322.7268592273444
0xd8ae734bedd3b6859a14857903bcb838ae7e7ff0,Gold 🥇,0.008139393869121452,322.5752658170753
0x3c8df2fd58f8a87693d76224e0d917d961f39bec,Gold 🥇,0.008108281950907043,322.35942806990795
0xa9016cac1c7479c1242bcd6362a3a45fcbc89b53,Gold 🥇,0.008029906907545145,321.815704192878
0x3ea49948007178d927e7e08237edd7d270cf0891,Gold 🥇,0.008002117135517206,321.6229137082968
0x4bba80803613b75ddc5f706365ebf3bc6696034b,Gold 🥇,0.007990875550496363,321.5449256405484
0xb5c7c8cc2f1b8b31fa349e01cd9d913b3c3edc90,Gold 🥇,0.00796239906582149,321.3473711131446
0xaff7bd619c5a08ef3cb39ea93fc3641578bf087a,Gold 🥇,0.00793933549849706,321.18736849361335
0x285d6260f0356c26ca07711d4ed47b3527b33ce0,Gold 🥇,0.007899058344521141,320.90794727256986
0x2c80aff9ca9edec4dbed4f812bc1424ea950cafa,Gold 🥇,0.00785577319804334,320.60765821815687
0xc24dfef57599900bc1ea1dc3af7427e7aaf0bd1c,Gold 🥇,0.007832778839578516,320.4481357324521
0x50f93317e19b15b9cb737f27b94a54b5f4db3219,Gold 🥇,0.007785643919353239,320.1211390193524
0xa4bf1939bd920b35b33ca530ff7b1e28792de9e0,Gold 🥇,0.007775156622487152,320.04838379693723
0x8904079221f266dec95ad7df575d1444d34d318d,Gold 🥇,0.007760839118979628,319.949056661888
0x100ba3094b4a6a1d1be9cea17f3dfaf68acb79fc,Gold 🥇,0.007754632270050703,319.90599688394065
0xda5d79470b6c76b2c94ad8146eff2cc46e44c69f,Gold 🥇,0.007740852915260023,319.8104031351096
0x2e366c3fc368f9752f9cd3930d913b9384b2cdc7,Gold 🥇,0.007717307709227306,319.6470591653913
0x081e6247da1e72b7ee1f0bb49194fc233f0645dc,Gold 🥇,0.007708752699594899,319.5877091120346
0x72d4bcfd201a89acc1059a8a21761a415770f52b,Gold 🥇,0.007667852168562732,319.30396323641565
0xf0defcd504fa6b861c65aa6c1ce419a82e22fb87,Gold 🥇,0.00765875352722674,319.2408417588291
0xcde015a5629edb3f995c1c6518bb229271809239,Gold 🥇,0.007651729723783482,319.19211439006676
0x92bdcc6b0db5695e525364e22014ee74048cd040,Gold 🥇,0.007644340349805107,319.1408508896461
0xda77225058cda73b742ad443345ad9341bb6a3b7,Gold 🥇,0.007630589301852204,319.0454535184236
0x79bda69285a71323569b92f18cfb50ff8045a27c,Gold 🥇,0.00761621602963849,318.94573949010004
0x3bb3726d2eace9fd4d51c3c28393bd199331dd6f,Gold 🥇,0.007598022718133363,318.81952408474575
0xe5eeb7658d585e4eb1e2c7e9bff6560206917a40,Gold 🥇,0.007581184027292582,318.7027063086358
0xf40c6044322e72d92a2ccf051b0a364956b81e36,Gold 🥇,0.007556414180944419,318.53086644339106
0x81e05632f165a801382c094ac3077314f500ef30,Gold 🥇,0.007536547457631665,318.3930418073827
0x2c5a2d5bbc720d096f1615339e980b498fb91019,Gold 🥇,0.007490161222221796,318.0712390666631
0x6cabbd68b5a23b1707b0380bb1424415832e3a83,Gold 🥇,0.007430775594727867,317.659253538671
0x80e7c3acfd8cf2d943f2f7c861dc71f61fa26da4,Gold 🥇,0.007403018749569408,317.46669148299225
0x2c540b5105f267f14ef0ca1146ae3208c93a3de0,Gold 🥇,0.007387113098331347,317.3563466335749
0xf6eda0c03e0ea32cf952a9230dce5a6572bc9b92,Gold 🥇,0.007363568279351826,317.1930053490234
0x74a91a3d24e9564055350393882d1656efe4fda4,Gold 🥇,0.007342741665167412,317.04852150666727
0x5914bebe09934fb9091e59159e423ef708a90000,Gold 🥇,0.007333624006499295,316.98526809706374
0x3e9e06ece375e844f90c052308f0de83b89e92cf,Gold 🥇,0.007311544475397312,316.8320921913313
0x5503936966cb8298dc7352464b107c8e67d77335,Gold 🥇,0.007276338276775739,316.587850529842
0x5d4e30315310ae4720b36489c23ee1d53aff36fe,Gold 🥇,0.007238748625941632,316.3270737594439
0xd7e690e24c53fa013c7135e4e44993a94845035d,Gold 🥇,0.007238616723468692,316.3261586910637
0x8195dce55074e3516f3fb492736dd1872cd60865,Gold 🥇,0.007219203747650608,316.19148191101067
0x8e2a95c2f26c83714060bc0ec758c8c1feba5e6d,Gold 🥇,0.007206971155138171,316.1066187665493
0x08676516410af9abadf19fa7235dd013e2c82cf5,Gold 🥇,0.007186941942753012,315.9676668687924
0x8374be2be0fc941ae5853fb896cc2133da187225,Gold 🥇,0.007178442071618834,315.90869933666625
0xd1a900bacf2e9cf2d8f4c77c5c2886a94813210a,Gold 🥇,0.007175162242276724,315.8859456455754
0xf454f07e7aff048979f134115450bc4488621223,Gold 🥇,0.007136636868674508,315.6186773341271
0x133a4fc246cdc36d04eda1c72d77c63ee5260f68,Gold 🥇,0.007129865407528059,315.57170058043386
0x28962fb76d432fc180cf886eb0d0aa547c9277e9,Gold 🥇,0.00712772619123701,315.55685984892443
0x7da268c503ee49796ef827aa7ee3905799106b44,Gold 🥇,0.00711564035436518,315.47301481612794
0x098576ca2760079068c7afeb4ac8ef20b96c147c,Gold 🥇,0.007113393765899812,315.4574291942503
0xbe98935361fba338c5f7acecd65e89f3c1c9aa91,Gold 🥇,0.007109727525274244,315.4319947896038
0x15799a4f9dcbaa88d16d73457d3df9aaa99e26e8,Gold 🥇,0.007067032001045456,315.1357962170772
0x75f0e76f936badaa9c741778b41236d6d05b16c9,Gold 🥇,0.007039060729298502,314.941746585111
0x39feb1194e8abf71e2ec90e820b168a4c3765092,Gold 🥇,0.006965499598769419,314.43141904493604
0x928f778af5716645829af746f0c4b174953b8091,Gold 🥇,0.006949723647130741,314.32197398154756
0x1308e77b2a826a370940e8b9b4921ed5f484b6a5,Gold 🥇,0.006899279486548743,313.9720195395638
0xcfd9e5663ae763d678febea0e0ce8e22de3ed824,Gold 🥇,0.006888106104062274,313.89450462429886
0x8b4598a3f6347cd9d7b23962484e5fad86961c0d,Gold 🥇,0.006886280610852295,313.88184033471066
0x4aa79cf44a54315e899aeb93c72e2471f8029c32,Gold 🥇,0.006862064424537378,313.7138414648507
0x32792603814868ab4ee578bdc0cb718bec3a42f1,Gold 🥇,0.006821452333001984,313.4320966272503
0xfdfbb97c76d8773459832d37b117b3b6508e56c0,Gold 🥇,0.006810375994117014,313.3552549482732
0x77754f003338a67a65fc6734612aafca1be95c7e,Gold 🥇,0.006726188323620954,312.7712061919762
0x518d3448e89e7ee276327d704bb7179a7eadec76,Gold 🥇,0.006704842611515146,312.6231211275694
0xb00eed7c9ddd641c0360ae4e360b373bce427953,Gold 🥇,0.006669437606149705,312.3775002518695
0xd2b968643d712787b4f85fcc0f61ec2cbf329d78,Gold 🥇,0.00661997604106325,312.03436252869665
0xe6c2d2275512a830fc93976a61becc4531dbfc9b,Gold 🥇,0.006560369114191704,311.62084174470436
0xfcfeb634a3e47aaca9880e4f656bca4c7f83919d,Gold 🥇,0.006538735388230985,311.4707585951532
0x4d5564d65bb45885066d409d644f03063a9dd9b5,Gold 🥇,0.006537564279653772,311.4626340740211
0x6ab109bb5821e0f749ba6da1fe55138720c64b04,Gold 🥇,0.006516284510853275,311.3150064887822
0x0f92f43001ddfd7847647534a39aea8cbac71a96,Gold 🥇,0.006512862579673016,311.29126697160365
0xf510dcf8e358513f35db896c26ea39a1f24c8a7f,Silver 🥈,0.006494724777792888,236.40609871444988
0x57b4dc52d2af45c66a9b97e424afd7ddf8a510a9,Silver 🥈,0.006493412808521552,236.36441256601552
0xe2a01556f84c3138f86a2fd7e2ec274840af3a70,Silver 🥈,0.006445749739225682,234.84997939679786
0xcccd168843199e71f9febdb17c9d70fa8ca717b6,Silver 🥈,0.00643587807457758,234.53631985704655
0x995102df0838b774f20cb3cd7245705bed663209,Silver 🥈,0.006399228971426436,233.3718413991101
0x9a2b5eb25aabb41d24ba433ac68d39fa3f9fca6c,Silver 🥈,0.006377784940632348,232.6904847010197
0x6dacc3301c3aba69b1beae6e867e16bd5e139d22,Silver 🥈,0.006303624078401186,230.33411799447225
0xa4279c2706a1759b9ea01d6ce08e48ec9193f212,Silver 🥈,0.006261066922275244,228.98191869684362
