walletAddress,userPoint,userLevel,userLevelPosition,userLevelRange,userPosition
0x4020f9c66f531923bc4cf17386473c9e668662b0,0.1500309037609933,Gold 🥇,14.65,15,259
0xcdc5bb60bcaebea8ef6ee4873fa1e382a617ec35,0.14983723123072726,Gold 🥇,14.59,15,260
0x55d4d0ca4622f0e606d276a6c19953e36629badc,0.14953241429106623,Gold 🥇,14.53,15,261
0x3362f62eb5a94a2c6aa4decfaf2af3115baa4e40,0.14948085118045107,Gold 🥇,14.47,15,262
0x5e889eac07012722efbe1405e23db51e713ba642,0.14927862426897529,Gold 🥇,14.41,15,263
0xd5baf359f6ff0580c2052ae963e748723a42f1d8,0.1486769370819926,Gold 🥇,14.35,15,264
0x73782dbd58e4fda5175bd99637955eb76c3d00a1,0.1484081394095006,Gold 🥇,14.3,15,265
0x72b8957802eb9c072d30eefdb753ee9b4ed3b23a,0.1483369771058149,Gold 🥇,14.24,15,266
0xca5e4a10ae5d5063c0f597fee189d2ac408e136f,0.14823245137193866,Gold 🥇,14.18,15,267
0x8810b6db96ac05d57677cecef72c9c5c415d76f8,0.14803598309553062,Gold 🥇,14.12,15,268
0x056e38cceee360b42338ecf61d2c30291cb1c20d,0.14763967132174416,Gold 🥇,14.06,15,269
0x8445d17bb9a54240e1048f8e8abce5081bfad23d,0.14706064026332968,Gold 🥇,14,15,270
0xdfd616b48efe0e987e76ad6eb8497caede581b71,0.14700281719683675,Gold 🥇,13.94,15,271
0x060205979f000208fa6859a4570b292a3801b419,0.14663530246873052,Gold 🥇,13.88,15,272
0x044f524aa7a7a6173dd9a539fabf89bf04e33ce6,0.1465335625963484,Gold 🥇,13.82,15,273
0xa24c93429a37626d83f8be4d90c4f37e07a9e483,0.14623970252384813,Gold 🥇,13.76,15,274
0x9f310450204f2882d017b5762dca0a6e850e266f,0.1452736254935571,Gold 🥇,13.7,15,275
0xf9884295067d4ed5ab8ff6df82d8a2fac434235d,0.14520720689181138,Gold 🥇,13.64,15,276
0x14b2fc4bfdae7699105c05419dc4b29bda419c1c,0.1446447630241414,Gold 🥇,13.58,15,277
0x8d9f0fad681ebeeec925c0a7181020f9bcdf3748,0.1438786167129183,Gold 🥇,13.52,15,278
0xed9be51ecabbeec846e2ebc3d5e35bb544c04928,0.14345555196968457,Gold 🥇,13.46,15,279
0xd4c0033687406a606c3ebf919617ecfef018aed5,0.14343194960864764,Gold 🥇,13.4,15,280
0xd1e0a20840e1b5e29c9d28e661a8552cc6e0389b,0.1432151891627808,Gold 🥇,13.34,15,281
0x48adc50db5f58c37ac97d6186a8ed5b87ab7d2f7,0.1427071866653922,Gold 🥇,13.28,15,282
0x6a463d06a1ab5d79346be1fd0203f57dbd9034c2,0.14224349375839893,Gold 🥇,13.22,15,283
0xa6375f015c4450dabb7801e7dffa01ea2e92546e,0.142186481483108,Gold 🥇,13.16,15,284
0x1c52d6147a03a34fd5adb34b98ef81fc880c43e5,0.14120929438283517,Gold 🥇,13.11,15,285
0x1f9d80bab558fa131b26bece0dae635ecd6ab586,0.14107628074337103,Gold 🥇,13.05,15,286
0x4359258d9378814bdefbb0bf7f888c3779f9ad80,0.140827522559972,Gold 🥇,12.99,15,287
0x3a5eae133a9ba4591bef6618011ecd79289be2dc,0.1408249853105745,Gold 🥇,12.93,15,288
0xd0c00fe7256cb0586cf6690bc3bc0b2c798b413c,0.1407093794554282,Gold 🥇,12.87,15,289
0x3e219e66d80128bf11ea9a2bca10350ff85258f8,0.14007758916224508,Gold 🥇,12.81,15,290
0xf4206906475c58c807e0ecbfe24a370873557a64,0.13793665742400052,Gold 🥇,12.75,15,291
0x00a7c05e56ecf84a2a82c31fb92de41189e28c7a,0.1376031368623035,Gold 🥇,12.69,15,292
0x530b0ff049032500221602e38bbf8cfce5031383,0.1369770413740412,Gold 🥇,12.63,15,293
0x889b89d08713b372ac7f76dbd0a2ac9d49e925cd,0.13508712927115055,Gold 🥇,12.57,15,294
0x87b6e2a67a41ed653cec5e0de57cac4deb2d8bd3,0.13500219907321007,Gold 🥇,12.51,15,295
0x1f5e72a1c177ea3b27d828fca2d3e8dbbda3f70a,0.13375874305221958,Gold 🥇,12.45,15,296
0x1ec28e1a887aa54928febc1484023dd8b790378a,0.1337360635624272,Gold 🥇,12.39,15,297
0x4477dd24e1a7c35f47bbff78d15b06f00da1b45c,0.13365388478924364,Gold 🥇,12.33,15,298
0x99e86567a949608014e1c43a80570fe6923fb411,0.13271381852423658,Gold 🥇,12.27,15,299
0xa36e55b7e31af3e209af54c22da01719215beeb0,0.13141589498018563,Gold 🥇,12.21,15,300
0xe17955765ecb8a90d90531e3940d97035e513d17,0.13102523661999801,Gold 🥇,12.15,15,301
0x09e2d7ef38dd0c68dbc58cd38f695157577bb6c0,0.13100809455693008,Gold 🥇,12.09,15,302
0xd9e4a87f1c044def35a73907fcf04d09ac94dc54,0.13013846842735435,Gold 🥇,12.03,15,303
0x3119f437183ea6b5a9830f6cec3a3b1c78df3c42,0.13002204861027897,Gold 🥇,11.98,15,304
0xec98c0e0b6c5a8b6baf192f63ec1e8f12703786b,0.13002201967509378,Gold 🥇,11.92,15,305
0x31567e836ee3d66d4c4558b14de1ddebb8f9c0d8,0.12980383384377736,Gold 🥇,11.86,15,306
0x2665d9679161c5c481ca4e0b191f9ef8c17b31df,0.12913932063125652,Gold 🥇,11.8,15,307
0x60f1a78530dff4b370c543e4fcd9689db94ca109,0.12736035358792838,Gold 🥇,11.74,15,308
0xaefd1a9cd4beb4b0258619a20c6dcd6ef96a186b,0.12579074629311554,Gold 🥇,11.68,15,309
0x6f4fbe1d69a657e58b249b88d99d1b98e66880cf,0.1254207454065983,Gold 🥇,11.62,15,310
0xb107c4b92ee0ffca598ab0bc5e8612a1671b7daf,0.12281867880559512,Gold 🥇,11.56,15,311
0xb7388955a9cb07943a4111704ae275a016b8c01e,0.12141429398070443,Gold 🥇,11.5,15,312
0xe2fe9efd4e92d2997cfd4749a3cad8315e7a906f,0.11722781249924974,Gold 🥇,11.44,15,313
0x09913178916b367aa6c1729c6daa51a86ee37eae,0.115771238425185,Gold 🥇,11.38,15,314
0xaf7668284f8b8444e707c269d99cc45010739fb1,0.11305628703510384,Gold 🥇,11.32,15,315
0x32f0a4e7a714a51e3bbffac3851a59e52fe8a6c1,0.10173009259194152,Gold 🥇,11.26,15,316
0x1bf8737167b953a9e2b286abfc59cdf5a2cf6579,0.09716194756998334,Gold 🥇,11.2,15,317
0x8e7ebe53b6ad215e395f3f17d43c3b75062dfda1,0.09190745735208407,Gold 🥇,11.14,15,318
0xf98dd16b8ce983bec0b743c33a54f65640ca52ba,0.09174678252123832,Gold 🥇,11.08,15,319
0xd813c76bf53d262846c5cd44fa2e86892d7e19b8,0.09116616898089802,Gold 🥇,11.02,15,320
0x7d51ebf6b174c5e602f5426e36737b8a788767cb,0.08659472291516881,Gold 🥇,10.96,15,321
0x2057dd5c1fd32777708af382f6fd06edbff6b034,0.08306050347169064,Gold 🥇,10.9,15,322
0x3d18d431663b276e46d2b0f38dedf8c3a77c35a4,0.07814246527727767,Gold 🥇,10.84,15,323
0xfbf9495a971b9c93a63b43f664c79abc274286ec,0.07776455439765045,Gold 🥇,10.79,15,324
0xd3a676e6b044c1d96704223b8c31fcc29d1b738c,0.06642502314772303,Gold 🥇,10.73,15,325
0x70c9cde11ee3940e41ca3055b06bf79567cc64ff,0.06512106481439804,Gold 🥇,10.67,15,326
0xb85e1973acdede11d59bf4e16bffe5c16d179ba8,0.06511866319402769,Gold 🥇,10.61,15,327
0x5484f51c715d4f4604e9f818241601b95ee7e4a7,0.06501391782365798,Gold 🥇,10.55,15,328
0xcc295ebd78902ec95a656a338b232c85b0586ffb,0.06280156393407937,Gold 🥇,10.49,15,329
0xa7d98ca4ae2c1eb676f73a76416050592108b09c,0.05209685185151843,Gold 🥇,10.43,15,330
0xec5d574d12ed4576dd22f6bd4402a68135534c66,0.0520121527774449,Gold 🥇,10.37,15,331
0x55d9dff2cd7d236ebfd6cea47fb68a557b9ea563,0.052011296295963426,Gold 🥇,10.31,15,332
0x1a419956679a8faf05791d6579a3d1fdb8eb67dc,0.04816080576266208,Gold 🥇,10.25,15,333
0x9d1b48114ae7c5e536a2ddbcae54ce15f55574d5,0.04505268685645674,Gold 🥇,10.19,15,334
0xd9cc23e0d2e277b11e92f6fdfa45a918e42130ea,0.040803671287932296,Gold 🥇,10.13,15,335
0xacd72ce871d8899863f12692c567ce1189ebbdd9,0.038838263888640326,Gold 🥇,10.07,15,336
0xe36a787bbc526b842e9dc813bd1cf421ca16a8bb,0.038838246527529215,Gold 🥇,10.01,15,338
0x54ce535b7ce79ec519f5d035882ac7fa6866a659,0.038838246527529215,Gold 🥇,10.01,15,337
0x08ffa15766878b525e57d9005e29fe6655dd222d,0.03883819444419588,Gold 🥇,9.89,15,339
0x4342aecad4c8768e47604ced3da20378c6f7b8b9,0.03883815972197366,Gold 🥇,9.83,15,340
0xb512afc2ee14c810bbe4d1675574cfe57e2f5114,0.034589097222000854,Gold 🥇,9.77,15,341
0x1e05f2c9edf7aa25771c795db763de144a752f37,0.03437790421890533,Gold 🥇,9.71,15,342
0x3e54254c7b17de07e0dfe9034cb0f148b69207e3,0.027755658975178437,Gold 🥇,9.65,15,343
0xb32919f71980f185d0361c832357dfe3b4426ba8,0.020200768518264568,Gold 🥇,9.6,15,344
0xd3bcf6286f023e5e6595812d9e1d2409caf04091,0.018390011110634305,Gold 🥇,9.54,15,345
0x32ad8b18bda67b79f30ed2bdedb81bc0d5c11f95,0.016587065972116066,Gold 🥇,9.48,15,346
0x078e48d5b6920670a21fc58d3656eee348575469,0.016580143515547284,Gold 🥇,9.42,15,347
0x9c9d9fa3f1ac081a65d73f1b534ab6cc47749031,0.015517141203604394,Gold 🥇,9.36,15,348
0xbe8d3b054610b58b85efe63b24d3db51bfca6d61,0.014962853009163496,Gold 🥇,9.3,15,349
0x7acc5fc06c9b615c247922080e9e852485286a55,0.014939155092496981,Gold 🥇,9.24,15,350
0xf2e109fac5376ccd3233451ec2fe8fa5475061a7,0.01475179398138707,Gold 🥇,9.18,15,351
0x874fc379ea3c0293d8ad326c0827c9b56fd15b7e,0.014696204036376897,Gold 🥇,9.12,15,352
0x6a74da3bf66057ec98cff6bf335245a0a9f03a27,0.01460091272988358,Gold 🥇,9.06,15,353
0x9dc2af7c895c6d9ae857793f173e2e3fad6f4288,0.014211481481390528,Gold 🥇,9,15,354
0xbbd39d7686500026ce50ed44d51c23f5fd6a683f,0.014204913194353533,Gold 🥇,8.94,15,355
0x71aba2c6ed09412d732feac0c96c848cc0eeb208,0.014198732638798017,Gold 🥇,8.88,15,356
0xc66c0c197638e97bd22c996030072c80c95fded8,0.01319826388880442,Gold 🥇,8.82,15,357
0x5885f54e359925dacdae3f40221b0beffb899b31,0.013142563657323294,Gold 🥇,8.76,15,358
0x88c92978def71a08a5ebfe1f3a9072c6d6a554c9,0.013009230323990815,Gold 🥇,8.7,15,359
0xaed9bbfaba0ba89d84b8d7b3cdb3da306e57f9d9,0.011966224536517361,Gold 🥇,8.64,15,360
0x8b6713341a9e084cc8b1ea660c5e49fdac542603,0.01192333333281552,Gold 🥇,8.58,15,361
0x96448f4ca885696b0a40dc3f2e8c3e9c1054c46f,0.011379450231408654,Gold 🥇,8.52,15,362
0xfc0403cabc832eb11bab53a7f5eccc77e6c152bb,0.010996628271644117,Gold 🥇,8.47,15,363
0x00e4359023db08c97142f749bbcd39b6691aa369,0.010840039499249296,Gold 🥇,8.41,15,364
0xc64e7281206e9ce66fe985c5626b6f3c6cd22126,0.010837153598166402,Gold 🥇,8.35,15,365
0xdfdb304ef01ef0bd203ce26c2ee1407c3775e075,0.010603931671853691,Gold 🥇,8.29,15,366
0x15ab70d82a547d7c5f1ef5a7bc48d890e4b3b5cd,0.01056416761796419,Gold 🥇,8.23,15,367
0x095206fe087e7fea6b5e5e0134acf4f3d550f0d0,0.010542680061246885,Gold 🥇,8.17,15,368
0x10055e4546ccc2c92e911003eab9df278856ce0c,0.010501220474562955,Gold 🥇,8.11,15,369
0xfc17c4a28b9ff2107d06ea8cfd1275dbd3a32f87,0.010482457777875185,Gold 🥇,8.05,15,370
0x63915d439deb71669da9a9dbd4f69562442b2259,0.010481556815028785,Gold 🥇,7.99,15,371
0xf0bb64b96bc942cd4917bb2862618a2dfc1c763b,0.010312737135853352,Gold 🥇,7.93,15,372
0x60c79c1f88dac9f93be185ec764616de51ab23e3,0.010301069790453945,Gold 🥇,7.87,15,373
0x1b22eeb29a03bccd6433b94e55f7e70739335cbd,0.01014703309758045,Gold 🥇,7.81,15,374
0xdafa3d808f4b6f57d51713144efe61d561132088,0.010077643824129137,Gold 🥇,7.75,15,375
0x07853c2c6a7f6fc9cd55b78f069c6ade3d5c63d1,0.010063918427161344,Gold 🥇,7.69,15,376
0xce53f6983777c7949da33581a0c4c41ac2abd4b2,0.009911649279008321,Gold 🥇,7.63,15,377
0x77d72660cd981740d62330a7a828409043288fae,0.009900214737509037,Gold 🥇,7.57,15,378
0x54f8ebe355f7df6dee205d83cd88a2323adafc31,0.009876431033044628,Gold 🥇,7.51,15,379
0xde263cab9eaaed4c9af3682fb35be61aea76aa47,0.009836168417215994,Gold 🥇,7.45,15,380
0x10a7c3b746d6d0a754cfbceee2846161d20607be,0.009809044675748764,Gold 🥇,7.39,15,381
0x42fde71d7cb16d744ea078c3eeedb2e751b2d147,0.009765050741323843,Gold 🥇,7.33,15,382
0xc447d749984fce20150d24b41136e311d6b3a2f3,0.009697611884902752,Gold 🥇,7.28,15,383
0xb1b26d88ec5811981d37c1417076c6e48abea07b,0.00968963363166039,Gold 🥇,7.22,15,384
0xe07dbac844aa0659a389ef76b58257f9f4beb690,0.009660884780485202,Gold 🥇,7.16,15,385
0x56cbdbdcdb362b5c2bd22ce1fe27e9872a0e766f,0.009629832217507506,Gold 🥇,7.1,15,386
0xf21deacd77dd4cff5fa3f9663c7869859ee2e93a,0.009585919640357795,Gold 🥇,7.04,15,387
0xecf7f1ab2b3740ed6e8996492c359f9478bd004b,0.00958556193123093,Gold 🥇,6.98,15,388
0x2413fb6ca8ff9414bb716b0fe67629cbda624410,0.00957450155113933,Gold 🥇,6.92,15,389
0x5e2607bc75567a39b9ff801454c3707d51d90e0a,0.009458022800137435,Gold 🥇,6.86,15,390
0x4ccac6d52e7467ab87390ddd771d1066cab0bc38,0.009439593341135902,Gold 🥇,6.8,15,391
0x9882e7845b8fa99ba76250ccc49d44ab12d6b05c,0.009382931700126171,Gold 🥇,6.74,15,392
0x0c610d731a9a6cfce83196e1017738f2ec30073f,0.0093416461448305,Gold 🥇,6.68,15,393
0x540ba1e16fa6648d607b1852dd48a1b981d4f490,0.00934014619461848,Gold 🥇,6.62,15,394
0x73ec1de7c50d281948527986d5f56a60328470e7,0.009321578738246234,Gold 🥇,6.56,15,395
0x36c6a3e15f55bc34c1d5dbbf3386feee91b6ec0c,0.009317541666070343,Gold 🥇,6.5,15,396
0xd091b5e3c835d0b21af2cf144bcbe053d1c19faf,0.009284947162606937,Gold 🥇,6.44,15,397
0xe2d5b9b939e679a336abf0e5e19f7a0b149da7b4,0.009255023542847901,Gold 🥇,6.38,15,398
0x07f656357ae5720dc3480dcd58e05bb54816aae8,0.00922372052393939,Gold 🥇,6.32,15,399
0x3bcfafb9d5b6940408960121bbe9f97e161e4806,0.009211509552848248,Gold 🥇,6.26,15,400
0x2d8363b59932a228d181560041a5b59ad5dfab5e,0.009186620000481994,Gold 🥇,6.2,15,401
0xa2f0fb48c91e4267e4e43d48526e98268296a99b,0.00913462255704823,Gold 🥇,6.15,15,402
0xa05df2c54073aee54b8287b4028bc62fdf8151e8,0.009110565080525075,Gold 🥇,6.09,15,403
0x1adc78c0654e9e97b655508cb48d2be35ea54b2d,0.00908273648778304,Gold 🥇,6.03,15,404
0x0495b5501850e4d2d0c888f740a864196e1c1691,0.009079915608993069,Gold 🥇,5.97,15,405
0x5443a90abc82619b9a17192dd299786a340c33c6,0.009038639915893952,Gold 🥇,5.91,15,406
0x34248f034db2fee90e80907e30d913cfb70d3f77,0.008984982947247632,Gold 🥇,5.85,15,407
0xe59bb11198225160b7d6910535f3f5b5eb697a1e,0.008920385090366393,Gold 🥇,5.79,15,408
0xfb5036e44dd6779a6b0f9f5f1d9e1899de44f59e,0.008914330001200507,Gold 🥇,5.73,15,409
0x801daac90264822e975995f2a96de09e1eb4ffd9,0.00891123104183349,Gold 🥇,5.67,15,410
0x3a3b3c0211c65688b2c87843c3ddd276694ec5ef,0.008909493704540855,Gold 🥇,5.61,15,411
0x0f077ee3aa34d845f2cbefcd4ca27484160bc738,0.00889205902608023,Gold 🥇,5.55,15,412
0xa6968eb126877218accc88e8ecc496af9c559274,0.008847855646731453,Gold 🥇,5.49,15,413
0x18a5869023a3c758433b9024c9edf63a45408f1d,0.008815800011129917,Gold 🥇,5.43,15,414
0x7bfd0e3a0ee3504a5cc1e777c05efe01f3a43441,0.008815055140745034,Gold 🥇,5.37,15,415
0x24323d33ea183013ed0d9665cda6e255efcc8590,0.00878198892124211,Gold 🥇,5.31,15,416
0xb1adfb25e9400ffb06cc07219110d589ce4095c8,0.008751119226428366,Gold 🥇,5.25,15,417
0x54fd5b0dbc6d0913abf5c9801aec125fbd583fd6,0.008744285170771787,Gold 🥇,5.19,15,418
0x4c00bcd58c96202f62382e220627784abff5ab63,0.008703847862691098,Gold 🥇,5.13,15,419
0x825575d61112373d0e233aacd247da358f16204b,0.008702561881841755,Gold 🥇,5.07,15,420
0xc922a11491f47d7234ba12ef3fe262e17fd177b7,0.008638935686579478,Gold 🥇,5.01,15,421
0x33a79a48071cb89d1b568d0d3a7cf56dc8b58e9c,0.008621203388796784,Gold 🥇,4.96,15,422
0xe2fe8d07631287d937853487fec58c9eb41e1177,0.00860225789268987,Gold 🥇,4.9,15,423
0x10616fcf02ca5c362cb38ca1147ea92cfd01e597,0.008552451089793935,Gold 🥇,4.84,15,424
0xd57c18b7f0aa1d5316da7c014ebef7d5df7f6e1c,0.0085484103883851,Gold 🥇,4.78,15,425
0xc99c82d4038219631acc78f7230e9dd16480948a,0.008536442531230074,Gold 🥇,4.72,15,426
0x1ac3d3712bc8c252c6c5c2995a1cb2e71942b0bf,0.008507052016914604,Gold 🥇,4.66,15,427
0x0697d2cd7268c03a32ca31870929afb4946bea08,0.008460481835778863,Gold 🥇,4.6,15,428
0xf1000e67213ae3e15628f5e0704b2568b60fe823,0.008450985453079884,Gold 🥇,4.54,15,429
0x31ffaf97fb347c3c844066fc67d63deb8c6e77ee,0.008436919479680706,Gold 🥇,4.48,15,430
0x5270f9441060fdcb70f881ed39073c851f2a411c,0.008399477584314393,Gold 🥇,4.42,15,431
0x7ab9aab22b7a196c9fb6e3f4586125c53ad05e14,0.008364717618784356,Gold 🥇,4.36,15,432
0x3bfff157d5c7fc266bf741ba16f4e0bad6a4796b,0.008344417172577919,Gold 🥇,4.3,15,433
0x0530c3042f6d9423556ca296039de93ec5d80eaf,0.008334472156219666,Gold 🥇,4.24,15,434
0xee00c002f001bbcf57a8223c5385928957cb204e,0.008262667575697066,Gold 🥇,4.18,15,435
0xe3df0b9602c940901b8b84e74de63421c4fcfae0,0.008178128266252997,Gold 🥇,4.12,15,436
0x390a839ec600d41de957d7b70235b0d4a14f0365,0.008161245291516432,Gold 🥇,4.06,15,437
0xd8ae734bedd3b6859a14857903bcb838ae7e7ff0,0.008139393869121452,Gold 🥇,4,15,438
0x3c8df2fd58f8a87693d76224e0d917d961f39bec,0.008108281950907043,Gold 🥇,3.94,15,439
0xa9016cac1c7479c1242bcd6362a3a45fcbc89b53,0.008029906907545145,Gold 🥇,3.88,15,440
0x3ea49948007178d927e7e08237edd7d270cf0891,0.008002117135517206,Gold 🥇,3.83,15,441
0x4bba80803613b75ddc5f706365ebf3bc6696034b,0.007990875550496363,Gold 🥇,3.77,15,442
0xb5c7c8cc2f1b8b31fa349e01cd9d913b3c3edc90,0.00796239906582149,Gold 🥇,3.71,15,443
0xaff7bd619c5a08ef3cb39ea93fc3641578bf087a,0.00793933549849706,Gold 🥇,3.65,15,444
0x285d6260f0356c26ca07711d4ed47b3527b33ce0,0.007899058344521141,Gold 🥇,3.59,15,445
0x2c80aff9ca9edec4dbed4f812bc1424ea950cafa,0.00785577319804334,Gold 🥇,3.53,15,446
0xc24dfef57599900bc1ea1dc3af7427e7aaf0bd1c,0.007832778839578516,Gold 🥇,3.47,15,447
0x50f93317e19b15b9cb737f27b94a54b5f4db3219,0.007785643919353239,Gold 🥇,3.41,15,448
0xa4bf1939bd920b35b33ca530ff7b1e28792de9e0,0.007775156622487152,Gold 🥇,3.35,15,449
0x8904079221f266dec95ad7df575d1444d34d318d,0.007760839118979628,Gold 🥇,3.29,15,450
0x100ba3094b4a6a1d1be9cea17f3dfaf68acb79fc,0.007754632270050703,Gold 🥇,3.23,15,451
0xda5d79470b6c76b2c94ad8146eff2cc46e44c69f,0.007740852915260023,Gold 🥇,3.17,15,452
0x2e366c3fc368f9752f9cd3930d913b9384b2cdc7,0.007717307709227306,Gold 🥇,3.11,15,453
0x081e6247da1e72b7ee1f0bb49194fc233f0645dc,0.007708752699594899,Gold 🥇,3.05,15,454
0x72d4bcfd201a89acc1059a8a21761a415770f52b,0.007667852168562732,Gold 🥇,2.99,15,455
0xf0defcd504fa6b861c65aa6c1ce419a82e22fb87,0.00765875352722674,Gold 🥇,2.93,15,456
0xcde015a5629edb3f995c1c6518bb229271809239,0.007651729723783482,Gold 🥇,2.87,15,457
0x92bdcc6b0db5695e525364e22014ee74048cd040,0.007644340349805107,Gold 🥇,2.81,15,458
0xda77225058cda73b742ad443345ad9341bb6a3b7,0.007630589301852204,Gold 🥇,2.75,15,459
0x79bda69285a71323569b92f18cfb50ff8045a27c,0.00761621602963849,Gold 🥇,2.69,15,460
0x3bb3726d2eace9fd4d51c3c28393bd199331dd6f,0.007598022718133363,Gold 🥇,2.64,15,461
0xe5eeb7658d585e4eb1e2c7e9bff6560206917a40,0.007581184027292582,Gold 🥇,2.58,15,462
0xf40c6044322e72d92a2ccf051b0a364956b81e36,0.007556414180944419,Gold 🥇,2.52,15,463
0x81e05632f165a801382c094ac3077314f500ef30,0.007536547457631665,Gold 🥇,2.46,15,464
0x2c5a2d5bbc720d096f1615339e980b498fb91019,0.007490161222221796,Gold 🥇,2.4,15,465
0x6cabbd68b5a23b1707b0380bb1424415832e3a83,0.007430775594727867,Gold 🥇,2.34,15,466
0x80e7c3acfd8cf2d943f2f7c861dc71f61fa26da4,0.007403018749569408,Gold 🥇,2.28,15,467
0x2c540b5105f267f14ef0ca1146ae3208c93a3de0,0.007387113098331347,Gold 🥇,2.22,15,468
0xf6eda0c03e0ea32cf952a9230dce5a6572bc9b92,0.007363568279351826,Gold 🥇,2.16,15,469
0x74a91a3d24e9564055350393882d1656efe4fda4,0.007342741665167412,Gold 🥇,2.1,15,470
0x5914bebe09934fb9091e59159e423ef708a90000,0.007333624006499295,Gold 🥇,2.04,15,471
0x3e9e06ece375e844f90c052308f0de83b89e92cf,0.007311544475397312,Gold 🥇,1.98,15,472
0x5503936966cb8298dc7352464b107c8e67d77335,0.007276338276775739,Gold 🥇,1.92,15,473
0x5d4e30315310ae4720b36489c23ee1d53aff36fe,0.007238748625941632,Gold 🥇,1.86,15,474
0xd7e690e24c53fa013c7135e4e44993a94845035d,0.007238616723468692,Gold 🥇,1.8,15,475
0x8195dce55074e3516f3fb492736dd1872cd60865,0.007219203747650608,Gold 🥇,1.74,15,476
0x8e2a95c2f26c83714060bc0ec758c8c1feba5e6d,0.007206971155138171,Gold 🥇,1.68,15,477
0x08676516410af9abadf19fa7235dd013e2c82cf5,0.007186941942753012,Gold 🥇,1.62,15,478
0x8374be2be0fc941ae5853fb896cc2133da187225,0.007178442071618834,Gold 🥇,1.56,15,479
0xd1a900bacf2e9cf2d8f4c77c5c2886a94813210a,0.007175162242276724,Gold 🥇,1.51,15,480
0xf454f07e7aff048979f134115450bc4488621223,0.007136636868674508,Gold 🥇,1.45,15,481
0x133a4fc246cdc36d04eda1c72d77c63ee5260f68,0.007129865407528059,Gold 🥇,1.39,15,482
0x28962fb76d432fc180cf886eb0d0aa547c9277e9,0.00712772619123701,Gold 🥇,1.33,15,483
0x7da268c503ee49796ef827aa7ee3905799106b44,0.00711564035436518,Gold 🥇,1.27,15,484
0x098576ca2760079068c7afeb4ac8ef20b96c147c,0.007113393765899812,Gold 🥇,1.21,15,485
0xbe98935361fba338c5f7acecd65e89f3c1c9aa91,0.007109727525274244,Gold 🥇,1.15,15,486
0x15799a4f9dcbaa88d16d73457d3df9aaa99e26e8,0.007067032001045456,Gold 🥇,1.09,15,487
0x75f0e76f936badaa9c741778b41236d6d05b16c9,0.007039060729298502,Gold 🥇,1.03,15,488
0x39feb1194e8abf71e2ec90e820b168a4c3765092,0.006965499598769419,Gold 🥇,0.97,15,489
0x928f778af5716645829af746f0c4b174953b8091,0.006949723647130741,Gold 🥇,0.91,15,490
0x1308e77b2a826a370940e8b9b4921ed5f484b6a5,0.006899279486548743,Gold 🥇,0.85,15,491
0xcfd9e5663ae763d678febea0e0ce8e22de3ed824,0.006888106104062274,Gold 🥇,0.79,15,492
0x8b4598a3f6347cd9d7b23962484e5fad86961c0d,0.006886280610852295,Gold 🥇,0.73,15,493
0x4aa79cf44a54315e899aeb93c72e2471f8029c32,0.006862064424537378,Gold 🥇,0.67,15,494
0x32792603814868ab4ee578bdc0cb718bec3a42f1,0.006821452333001984,Gold 🥇,0.61,15,495
0xfdfbb97c76d8773459832d37b117b3b6508e56c0,0.006810375994117014,Gold 🥇,0.55,15,496
0x77754f003338a67a65fc6734612aafca1be95c7e,0.006726188323620954,Gold 🥇,0.49,15,497
0x518d3448e89e7ee276327d704bb7179a7eadec76,0.006704842611515146,Gold 🥇,0.43,15,498
0xb00eed7c9ddd641c0360ae4e360b373bce427953,0.006669437606149705,Gold 🥇,0.37,15,499
0xd2b968643d712787b4f85fcc0f61ec2cbf329d78,0.00661997604106325,Gold 🥇,0.32,15,500
0xe6c2d2275512a830fc93976a61becc4531dbfc9b,0.006560369114191704,Gold 🥇,0.26,15,501
0xfcfeb634a3e47aaca9880e4f656bca4c7f83919d,0.006538735388230985,Gold 🥇,0.2,15,502
0x4d5564d65bb45885066d409d644f03063a9dd9b5,0.006537564279653772,Gold 🥇,0.14,15,503
0x6ab109bb5821e0f749ba6da1fe55138720c64b04,0.006516284510853275,Gold 🥇,0.08,15,504
0x0f92f43001ddfd7847647534a39aea8cbac71a96,0.006512862579673016,Gold 🥇,0.02,15,505
0xf510dcf8e358513f35db896c26ea39a1f24c8a7f,0.006494724777792888,Silver 🥈,29.96,30,506
0x57b4dc52d2af45c66a9b97e424afd7ddf8a510a9,0.006493412808521552,Silver 🥈,29.9,30,507
0xe2a01556f84c3138f86a2fd7e2ec274840af3a70,0.006445749739225682,Silver 🥈,29.84,30,508
0xcccd168843199e71f9febdb17c9d70fa8ca717b6,0.00643587807457758,Silver 🥈,29.78,30,509
0x995102df0838b774f20cb3cd7245705bed663209,0.006399228971426436,Silver 🥈,29.72,30,510
0x9a2b5eb25aabb41d24ba433ac68d39fa3f9fca6c,0.006377784940632348,Silver 🥈,29.66,30,511
0x6dacc3301c3aba69b1beae6e867e16bd5e139d22,0.006303624078401186,Silver 🥈,29.6,30,512
0xa4279c2706a1759b9ea01d6ce08e48ec9193f212,0.006261066922275244,Silver 🥈,29.54,30,513
0x27eb577810a63edd29aacdb4809ec6e549b7ca12,0.006201940549889098,Silver 🥈,29.48,30,514
0x941e2167854140a421c11b2fbb0d7dd06b9f05bb,0.006199743450897706,Silver 🥈,29.42,30,515
